id,date,home_team,away_team,home_goals,away_goals,match_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_target,away_shots_target,home_red_cards,away_red_cards,b365h,b365d,b365a,season,league,home_team_goals_avg_last_5,away_goals_avg_last_5,ht_home_goals_avg_last_5,ht_away_goals_avg_last_5,home_balance_1h,home_balance_2h,away_balance_1h,away_balance_2h,home_form_1h_last_5,away_form_1h_last_5,home_form_2h_last_5,away_form_2h_last_5,home_shots_avg_last_5,away_shots_avg_last_5,home_shots_target_avg_last_5,away_shots_target_avg_last_5,home_red_cards_avg_last_5,away_red_cards_avg_last_5,home_goals_conceded_avg_last_5,away_goals_conceded_avg_last_5,target,home_points,away_points,home_points_avg_last_5,away_points_avg_last_5,home_overall_points_last_5,away_overall_points_last_5
154,2021-09-11,Union Berlin,Augsburg,0,0,D,0,0,D,15,13,6,6,0,0,1.7,3.75,5.0,2122,D1,1.5,0.0,1.5,0.0,0,0,0,0,1.0,-0.0,-0.5,-0.0,10.0,4.0,4.5,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1.0,1.6666666666666667,0.3333333333333333
151,2021-09-11,RB Leipzig,Bayern Munich,1,4,A,0,1,A,10,18,4,6,0,0,3.0,3.8,2.2,2122,D1,4.0,1.0,1.0,1.0,-1,-2,1,2,1.0,-0.0,3.0,-0.0,26.0,20.0,11.0,10.0,0.0,0.0,0.0,1.0,0,0,3,3.0,1.0,1.0,2.3333333333333335
189,2021-09-12,Bochum,Hertha,1,3,A,0,2,A,19,5,5,4,0,0,2.8,3.4,2.5,2122,D1,2.0,0.5,1.0,0.5,-2,0,2,0,1.0,-1.0,1.0,-2.5,9.0,9.5,5.0,4.0,0.0,0.0,0.0,4.0,0,0,3,3.0,0.0,1.0,0.0
188,2021-09-12,Ein Frankfurt,Stuttgart,1,1,D,0,0,D,18,9,5,3,0,1,2.0,3.75,3.5,2122,D1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-1.0,0.0,-3.0,20.0,11.0,5.0,5.0,0.0,0.0,0.0,4.0,1,1,1,1.0,0.0,0.6666666666666666,1.0
187,2021-09-12,M'gladbach,Bielefeld,3,1,H,1,1,D,17,18,4,7,0,0,1.44,4.75,7.0,2122,D1,1.0,1.0,1.0,1.0,0,2,0,-2,0.0,1.0,0.0,-1.0,11.0,9.0,5.0,2.0,0.0,1.0,1.0,1.0,2,3,0,1.0,1.0,0.3333333333333333,1.0
185,2021-09-12,Milan,Lazio,2,0,H,1,0,H,17,7,3,5,0,0,2.2,3.6,3.1,2122,I1,4.0,3.0,4.0,3.0,1,1,-1,-1,3.0,2.0,0.0,-0.0,17.0,8.0,5.0,5.0,0.0,0.0,1.0,1.0,2,3,0,3.0,3.0,3.0,3.0
184,2021-09-12,Leeds,Liverpool,0,3,A,0,1,A,9,30,4,9,1,0,4.33,4.0,1.75,2122,E0,2.0,3.0,1.0,1.0,-1,-2,1,2,0.0,1.0,0.0,2.0,17.0,19.0,4.0,8.0,0.0,0.0,2.0,0.0,0,0,3,1.0,3.0,0.6666666666666666,2.3333333333333335
183,2021-09-12,Espanol,Ath Madrid,1,2,A,1,0,H,9,13,3,3,0,0,4.33,3.3,1.9,2122,SP1,0.0,2.0,0.0,1.0,1,-2,-1,2,0.0,1.0,0.0,-0.0,14.0,13.0,3.0,4.0,0.0,1.0,0.0,1.0,0,0,3,1.0,3.0,0.6666666666666666,2.3333333333333335
182,2021-09-12,Osasuna,Valencia,1,4,A,1,1,D,11,10,2,4,0,0,2.4,3.2,3.1,2122,SP1,0.0,1.0,0.0,0.0,0,-3,0,3,0.0,-1.0,0.0,1.0,14.5,18.0,4.0,7.0,0.0,0.0,0.0,1.0,0,0,3,1.0,1.0,1.6666666666666667,2.3333333333333335
181,2021-09-12,Cadiz,Sociedad,0,2,A,0,0,D,6,16,1,4,1,0,5.0,3.6,1.75,2122,SP1,1.5,2.0,0.5,0.0,0,-2,0,2,0.0,-2.0,-0.5,-0.0,7.0,11.0,2.5,3.0,0.0,0.0,2.0,4.0,0,0,3,0.5,0.0,0.6666666666666666,2.0
180,2021-09-12,Sampdoria,Inter,2,2,D,1,2,A,12,8,3,3,0,0,5.0,4.0,1.61,2122,I1,0.0,3.0,0.0,0.0,-1,1,1,-1,-1.0,-1.0,0.0,3.0,11.0,15.0,3.0,8.0,0.0,0.0,1.0,1.0,1,1,1,0.0,3.0,0.5,3.0
179,2021-09-12,Cagliari,Genoa,2,3,A,1,0,H,8,9,3,3,0,0,2.0,3.5,3.75,2122,I1,2.0,0.0,0.0,0.0,1,-2,-1,2,-1.0,-2.0,1.0,-2.0,16.0,11.0,10.0,5.0,0.0,0.0,2.0,4.0,0,0,3,1.0,0.0,0.5,0.0
175,2021-09-12,Nantes,Nice,0,2,A,0,0,D,19,9,7,3,0,0,3.3,3.4,2.2,2122,F1,1.0,4.0,0.5,3.0,0,-2,0,2,0.0,3.0,0.5,1.0,14.5,11.0,6.0,7.0,0.0,0.0,0.5,0.0,0,0,3,1.5,3.0,1.0,2.3333333333333335
174,2021-09-12,Rennes,Reims,0,2,A,0,1,A,9,7,1,3,0,0,1.65,3.75,5.75,2122,F1,1.0,0.5,0.5,0.5,-1,-1,1,1,0.0,-0.0,0.5,-0.0,12.0,8.5,3.5,1.5,0.0,0.5,0.5,0.5,0,0,3,2.0,1.0,1.25,0.75
173,2021-09-12,Metz,Troyes,0,2,A,0,0,D,16,10,2,5,0,0,2.25,3.3,3.25,2122,F1,2.0,0.5,1.5,0.5,0,-2,0,2,0.5,0.5,-0.5,-1.5,11.0,8.0,4.5,3.5,1.0,0.5,2.0,1.5,0,0,3,1.0,0.5,0.75,0.25
172,2021-09-12,Brest,Angers,1,1,D,0,0,D,12,8,6,2,1,0,2.6,3.4,2.7,2122,F1,1.5,1.5,0.5,0.5,0,0,0,0,-0.5,-0.0,-0.5,1.0,10.5,7.5,4.0,2.5,0.0,0.0,2.5,0.5,1,1,1,0.5,2.0,0.5,2.5
171,2021-09-12,Bordeaux,Lens,2,3,A,0,2,A,11,12,3,5,0,0,3.3,3.5,2.15,2122,F1,0.5,1.5,0.5,0.5,-2,1,2,-1,0.0,-0.0,-1.0,1.0,12.0,7.5,5.5,4.0,0.0,0.5,1.5,0.5,0,0,3,0.5,2.0,0.5,1.5
170,2021-09-12,Montpellier,St Etienne,2,0,H,1,0,H,11,14,4,2,0,0,2.55,3.5,2.7,2122,F1,2.5,1.5,1.0,1.0,1,1,-1,-1,0.5,-0.0,0.0,-1.0,20.0,11.5,6.0,7.0,0.0,0.0,2.0,2.5,2,3,0,1.5,0.5,1.0,0.75
169,2021-09-12,Lyon,Strasbourg,3,1,H,1,0,H,14,12,7,4,0,0,1.53,4.5,5.75,2122,F1,2.0,2.0,1.5,0.0,1,1,-1,-1,0.5,-3.0,-0.5,1.0,19.0,8.0,6.5,2.0,0.0,1.0,2.0,4.0,2,3,0,1.0,0.0,1.25,1.0
178,2021-09-12,Torino,Salernitana,4,0,H,1,0,H,15,7,7,2,0,0,1.57,4.2,5.75,2122,I1,1.0,2.0,0.0,0.0,1,3,-1,-3,-1.0,-0.0,0.0,-1.0,19.0,8.0,8.0,4.0,0.0,1.0,2.0,3.0,2,3,0,0.0,0.0,0.0,0.0
176,2021-09-12,Roma,Sassuolo,2,1,H,1,0,H,19,13,9,7,0,0,1.57,4.75,5.0,2122,I1,3.0,3.0,1.0,1.0,1,0,-1,0,1.0,1.0,1.0,-0.0,11.0,15.0,6.0,8.0,1.0,0.0,1.0,2.0,2,3,0,3.0,3.0,3.0,2.0
193,2021-09-13,Getafe,Elche,0,1,A,0,0,D,10,8,1,3,0,0,1.8,3.4,4.75,2122,SP1,0.0,0.0,0.0,0.0,0,-1,0,1,0.0,-1.0,-1.0,-0.0,12.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0,0,3,0.0,0.0,0.0,0.6666666666666666
190,2021-09-13,Everton,Burnley,3,1,H,0,0,D,14,11,6,6,0,0,1.7,3.75,5.0,2122,E0,3.0,0.0,0.0,0.0,0,2,0,-2,-1.0,-1.0,3.0,-1.0,14.0,9.0,6.0,3.0,0.0,0.0,1.0,2.0,2,3,0,3.0,0.0,2.3333333333333335,0.3333333333333333
191,2021-09-13,Granada,Betis,1,2,A,0,1,A,11,19,2,9,0,0,3.1,3.25,2.37,2122,SP1,1.0,1.0,1.0,0.0,-1,0,1,0,1.0,-1.0,-1.0,1.0,9.0,10.0,2.0,1.0,0.0,0.0,1.0,1.0,0,0,3,1.0,1.0,0.6666666666666666,0.6666666666666666
198,2021-09-17,Newcastle,Leeds,1,1,D,1,1,D,17,22,7,9,0,0,3.0,3.6,2.3,2122,E0,2.0,1.0,1.0,0.0,0,0,0,0,0.5,-0.5,-1.5,-1.5,13.5,11.0,4.0,2.5,0.0,0.0,3.0,3.0,1,1,1,0.5,0.5,0.25,0.5
197,2021-09-17,Hertha,Greuther Furth,2,1,H,0,0,D,15,10,3,3,0,0,1.75,3.75,4.2,2122,D1,1.0,0.5,0.0,0.0,0,1,0,-1,0.0,-2.0,-1.0,-1.5,12.0,8.0,4.0,2.5,0.0,0.0,2.0,4.0,2,3,0,0.0,0.0,0.75,0.25
196,2021-09-17,Sassuolo,Torino,0,1,A,0,0,D,9,18,1,6,0,0,1.72,4.0,4.33,2122,I1,0.0,1.0,0.0,0.0,0,-1,0,1,0.0,-1.0,0.0,-0.0,19.0,4.0,6.0,1.0,0.0,0.0,0.0,2.0,0,0,3,1.0,0.0,1.3333333333333333,1.0
194,2021-09-17,Celta,Cadiz,1,2,A,0,2,A,14,7,4,3,0,0,1.45,4.33,7.0,2122,SP1,0.5,1.0,0.0,1.0,-2,1,2,-1,-1.0,-0.0,0.0,-0.0,11.5,8.0,1.0,3.0,0.5,0.0,1.5,1.0,0,0,3,0.0,1.0,0.25,0.5
195,2021-09-17,Strasbourg,Metz,3,0,H,3,0,H,10,15,6,5,0,0,1.85,3.6,4.2,2122,F1,1.3333333333333333,1.0,0.6666666666666666,1.0,3,0,-3,0,0.0,0.0,0.0,-1.0,10.666666666666666,11.0,3.3333333333333335,4.5,0.0,0.0,1.3333333333333333,2.0,2,3,0,1.3333333333333333,0.5,0.8,0.6
218,2021-09-18,St Etienne,Bordeaux,1,2,A,0,1,A,12,13,5,3,0,0,1.95,3.25,4.2,2122,F1,1.0,1.0,0.0,0.0,-1,0,1,0,-0.5,-2.5,0.5,0.5,15.0,10.5,2.5,3.0,0.0,0.0,1.0,3.0,0,0,3,1.0,0.5,0.6,0.4
217,2021-09-18,Lens,Lille,1,0,H,0,0,D,13,6,4,2,0,0,2.55,3.2,2.87,2122,F1,2.0,1.6666666666666667,1.0,1.0,0,1,0,-1,-0.5,0.0,0.5,-0.3333333333333333,20.5,11.666666666666666,8.0,5.333333333333333,0.0,0.0,2.0,2.0,2,3,0,1.0,0.6666666666666666,1.8,1.0
216,2021-09-18,Mainz,Freiburg,0,0,D,0,0,D,10,7,3,2,0,0,2.0,3.6,3.6,2122,D1,2.0,1.5,1.5,1.5,0,0,0,0,1.5,0.5,0.5,-0.0,12.0,14.0,5.5,6.5,0.0,0.0,0.0,1.0,1,1,1,3.0,2.0,2.25,2.0
215,2021-09-18,Bielefeld,Hoffenheim,0,0,D,0,0,D,9,16,2,3,0,0,3.5,3.6,2.05,2122,D1,0.5,3.0,0.0,0.5,0,0,0,0,-0.5,0.5,0.5,1.0,12.0,12.0,4.5,6.5,0.0,0.0,0.5,1.5,1,1,1,1.0,1.5,0.75,1.0
214,2021-09-18,Bayern Munich,Bochum,7,0,H,4,0,H,22,5,15,1,0,0,1.06,13.0,29.0,2122,D1,4.0,0.5,1.0,0.0,4,3,-4,-3,1.0,-0.5,2.0,-0.5,17.5,8.5,6.0,1.0,0.0,0.5,1.0,1.5,2,3,0,3.0,0.0,2.5,0.75
213,2021-09-18,Salernitana,Atalanta,0,1,A,0,0,D,11,10,1,3,0,0,10.0,5.5,1.3,2122,I1,0.0,2.0,0.0,1.0,0,-1,0,1,0.0,1.0,-4.0,-0.0,4.0,6.0,0.0,2.0,0.0,0.0,4.0,1.0,0,0,3,0.0,3.0,0.0,1.3333333333333333
211,2021-09-18,Vallecano,Getafe,3,0,H,1,0,H,11,13,5,3,0,0,2.37,2.9,3.4,2122,SP1,4.0,0.5,3.0,0.5,1,2,-1,-2,3.0,-1.0,1.0,-0.0,19.0,15.0,6.0,3.5,0.0,0.5,0.0,1.5,2,3,0,3.0,0.0,1.0,0.0
210,2021-09-18,Ath Madrid,Ath Bilbao,0,0,D,0,0,D,14,6,2,0,1,0,1.65,3.6,6.0,2122,SP1,1.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.0,-0.0,16.0,7.5,4.5,2.5,0.0,0.0,1.0,0.0,1,1,1,2.0,2.0,2.5,2.0
209,2021-09-18,Elche,Levante,1,1,D,1,0,H,9,11,2,6,0,0,2.4,3.1,3.2,2122,SP1,0.5,0.5,0.5,0.5,1,-1,-1,1,0.0,0.0,0.0,-0.5,7.5,9.0,3.0,1.5,0.0,0.0,0.5,1.0,1,1,1,1.0,0.5,1.25,0.75
208,2021-09-18,Alaves,Osasuna,0,2,A,0,2,A,8,13,3,5,0,0,3.1,3.0,2.55,2122,SP1,0.5,3.0,0.0,0.0,-2,0,2,0,0.0,-1.0,-2.0,2.0,10.0,14.0,4.0,4.0,0.5,0.0,2.5,2.0,0,0,3,0.0,3.0,0.0,1.25
212,2021-09-18,Inter,Bologna,6,1,H,3,0,H,19,7,11,2,0,0,1.36,5.0,8.5,2122,I1,4.0,0.0,2.0,0.0,3,2,-3,-2,2.0,-0.0,2.0,-0.0,17.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,2,3,0,3.0,1.0,2.3333333333333335,2.3333333333333335
206,2021-09-18,Norwich,Watford,1,3,A,1,1,D,12,12,5,8,0,0,2.15,3.3,3.5,2122,E0,0.5,0.0,0.5,0.0,0,-2,0,2,-0.5,-1.5,-1.5,-0.0,14.0,9.5,3.5,1.5,0.0,0.0,2.5,1.5,0,0,3,0.0,0.0,0.0,0.75
205,2021-09-18,Man City,Southampton,0,0,D,0,0,D,18,10,1,2,0,0,1.12,9.5,17.0,2122,E0,5.0,1.5,2.5,0.5,0,0,0,0,2.5,0.5,2.5,-1.5,20.5,14.0,7.0,4.5,0.0,0.0,0.0,2.5,1,1,1,3.0,0.5,2.25,0.75
204,2021-09-18,Liverpool,Crystal Palace,3,0,H,1,0,H,25,13,10,2,0,0,1.2,7.0,13.0,2122,E0,1.5,1.0,1.0,0.0,1,2,-1,-2,0.5,-1.5,0.5,0.0,25.5,6.5,8.0,1.5,0.0,0.0,0.5,2.5,2,3,0,2.0,0.5,2.5,1.25
203,2021-09-18,Burnley,Arsenal,0,1,A,0,1,A,18,13,3,3,0,0,3.8,3.6,1.95,2122,E0,1.0,0.0,0.5,0.0,-1,0,1,0,0.5,-2.0,-1.0,-1.5,13.0,11.5,3.0,2.0,0.0,0.5,1.5,3.5,0,0,3,0.5,0.0,0.25,0.75
202,2021-09-18,Wolves,Brentford,0,2,A,0,2,A,11,9,0,3,0,1,1.83,3.25,5.0,2122,E0,0.0,0.5,0.0,0.5,-2,0,2,0,-0.5,-0.0,-0.5,-0.0,20.0,11.5,6.0,2.5,0.0,0.0,1.0,0.5,0,0,3,0.0,1.0,0.75,1.25
201,2021-09-18,Augsburg,M'gladbach,1,0,H,0,0,D,8,11,1,1,0,0,4.2,4.0,1.8,2122,D1,0.5,0.5,0.5,0.0,0,1,0,-1,-1.0,-2.0,-2.5,-0.5,10.0,14.5,2.0,5.5,0.0,0.0,4.0,3.0,2,3,0,0.0,0.0,0.5,1.0
200,2021-09-18,FC Koln,RB Leipzig,1,1,D,0,0,D,14,18,6,9,0,0,4.5,4.0,1.72,2122,D1,2.5,0.0,0.5,0.0,0,0,0,0,0.0,-0.5,1.5,-0.5,18.0,13.5,5.0,2.0,0.0,0.0,1.0,1.0,1,1,1,3.0,0.0,1.75,0.75
199,2021-09-18,Genoa,Fiorentina,1,2,A,0,0,D,9,16,3,5,0,0,3.3,3.3,2.25,2122,I1,1.0,1.5,0.0,0.5,0,-1,0,1,-1.0,0.0,0.0,-0.5,7.0,9.0,3.0,5.0,0.0,0.5,2.0,2.0,0,0,3,0.0,1.5,1.0,2.0
207,2021-09-18,Aston Villa,Everton,3,0,H,0,0,D,15,11,3,1,0,0,2.4,3.3,3.0,2122,E0,1.5,2.0,1.0,1.0,0,3,0,-3,0.5,0.5,0.5,0.5,8.5,15.5,3.5,6.5,0.0,0.0,0.5,1.0,2,3,0,2.0,2.0,1.0,2.5
240,2021-09-19,Tottenham,Chelsea,0,3,A,0,0,D,8,20,2,10,0,0,5.0,3.8,1.7,2122,E0,1.0,1.5,0.5,1.5,0,-3,0,3,0.5,1.0,0.5,-0.0,14.0,14.0,5.5,4.0,0.0,0.5,0.0,0.5,0,0,3,3.0,2.0,2.25,2.5
232,2021-09-19,Juventus,Milan,1,1,D,1,0,H,9,13,4,3,0,0,2.1,3.4,3.5,2122,I1,0.0,1.0,0.0,1.0,1,-1,-1,1,-1.0,1.0,0.0,-0.0,20.0,10.0,6.0,4.0,0.0,0.0,1.0,0.0,1,1,1,0.0,3.0,0.3333333333333333,3.0
233,2021-09-19,West Ham,Man United,1,2,A,1,1,D,13,17,4,10,0,0,4.33,4.0,1.75,2122,E0,3.0,1.0,1.0,0.0,0,-1,0,1,1.0,-0.5,0.5,1.0,13.5,12.5,5.5,3.5,0.0,0.0,1.5,0.5,0,0,3,2.0,2.0,2.0,2.5
234,2021-09-19,Angers,Nantes,1,4,A,1,3,A,10,8,5,4,0,0,2.1,3.3,3.6,2122,F1,2.5,0.5,0.5,0.5,-2,-1,2,1,0.5,-0.0,2.0,-0.5,14.5,4.5,5.0,1.0,0.0,0.0,0.0,1.0,0,0,3,3.0,0.5,2.2,0.8
239,2021-09-19,Valencia,Real Madrid,1,2,A,0,0,D,12,18,4,10,0,0,3.8,3.8,1.9,2122,SP1,2.0,2.6666666666666665,1.5,0.3333333333333333,0,-1,0,1,1.5,0.3333333333333333,0.5,1.0,6.5,17.0,3.0,5.0,0.5,0.0,0.0,1.3333333333333333,0,0,3,3.0,2.3333333333333335,2.5,2.5
236,2021-09-19,Mallorca,Villarreal,0,0,D,0,0,D,10,11,1,3,0,0,3.5,3.0,2.3,2122,SP1,1.0,1.0,1.0,0.0,0,0,0,0,1.0,-0.0,-0.5,-0.0,9.0,7.0,4.0,2.0,0.0,0.0,0.5,1.0,1,1,1,2.0,1.0,1.75,1.0
237,2021-09-19,Sociedad,Sevilla,0,0,D,0,0,D,11,11,4,4,0,0,2.55,3.2,2.87,2122,SP1,1.0,1.0,0.5,0.5,0,0,0,0,0.5,-0.0,0.5,0.5,10.0,13.5,5.0,4.0,0.0,0.0,0.0,0.5,1,1,1,3.0,2.0,2.25,2.3333333333333335
238,2021-09-19,Betis,Espanol,2,2,D,2,1,H,23,11,9,4,1,0,2.0,3.2,4.2,2122,SP1,0.5,0.0,0.5,0.0,1,-1,-1,1,0.0,-0.5,-0.5,-0.0,13.5,9.0,6.5,3.0,0.0,0.5,1.0,0.5,1,1,1,0.5,0.5,1.25,0.5
231,2021-09-19,Stuttgart,Leverkusen,1,3,A,1,2,A,18,7,8,4,0,1,3.3,3.75,2.1,2122,D1,3.5,2.5,2.0,1.5,-1,-1,1,1,0.5,0.5,1.0,1.0,23.5,14.5,11.0,4.5,0.0,0.0,2.0,1.0,0,0,3,1.5,2.0,1.0,1.75
235,2021-09-19,Nice,Monaco,2,2,D,0,1,A,12,8,3,3,0,0,2.62,3.5,2.62,2122,F1,2.0,1.0,1.5,0.5,-1,1,1,-1,1.5,0.0,0.5,-0.0,11.5,9.5,3.5,3.5,0.0,0.0,0.0,1.0,1,1,1,2.0,1.5,2.5,0.8
230,2021-09-19,Empoli,Sampdoria,0,3,A,0,1,A,15,14,4,7,0,0,2.55,3.6,2.6,2122,I1,1.0,0.0,0.5,0.0,-1,-2,1,2,-1.5,-0.0,0.0,-0.0,16.5,13.0,5.5,3.0,0.0,0.0,2.5,0.0,0,0,3,0.0,1.0,1.0,0.6666666666666666
226,2021-09-19,Verona,Roma,3,2,H,0,1,A,10,15,6,2,0,0,4.0,3.8,1.83,2122,I1,1.5,4.0,0.5,0.0,-1,2,1,-2,0.0,-0.0,-1.5,4.0,8.0,21.0,2.5,10.0,0.5,0.0,3.0,0.0,2,3,0,0.0,3.0,0.0,3.0
228,2021-09-19,Lazio,Cagliari,2,2,D,1,0,H,28,10,10,3,0,1,1.44,4.75,7.0,2122,I1,6.0,1.0,3.0,1.0,1,-1,-1,1,2.0,-3.0,3.0,-0.0,18.0,6.0,10.0,2.0,0.0,0.0,1.0,4.0,1,1,1,3.0,0.0,2.0,0.3333333333333333
227,2021-09-19,Brighton,Leicester,2,1,H,1,0,H,12,14,5,3,0,0,2.7,3.2,2.75,2122,E0,1.0,1.5,1.0,0.5,1,0,-1,0,0.5,-0.5,-0.5,-0.5,13.5,7.0,3.0,2.0,0.0,0.5,1.0,2.5,2,3,0,1.5,1.5,2.25,1.5
225,2021-09-19,Wolfsburg,Ein Frankfurt,1,1,D,0,1,A,15,6,6,2,0,0,1.8,3.8,4.33,2122,D1,1.0,1.5,0.5,1.0,-1,1,1,-1,0.5,-0.5,0.5,-1.0,14.5,12.0,5.5,3.0,0.0,0.0,0.0,3.0,1,1,1,3.0,0.5,3.0,0.75
224,2021-09-19,Paris SG,Lyon,2,1,H,0,0,D,14,12,5,5,0,0,1.3,5.75,9.0,2122,F1,4.0,0.5,2.5,0.5,0,1,0,-1,2.5,0.0,0.5,-1.0,12.0,10.0,6.5,4.0,0.0,1.0,1.0,1.5,2,3,0,3.0,1.5,3.0,1.6
223,2021-09-19,Marseille,Rennes,2,0,H,0,0,D,17,13,6,2,0,0,1.9,3.6,3.8,2122,F1,2.5,0.5,1.5,0.0,0,2,0,-2,1.0,-0.0,0.0,-1.0,14.5,6.5,3.5,2.0,0.5,0.5,1.5,1.5,2,3,0,2.0,0.5,2.5,1.0
222,2021-09-19,Troyes,Montpellier,1,1,D,1,0,H,8,6,3,2,0,1,2.45,3.5,2.8,2122,F1,1.0,2.0,0.5,2.0,1,-1,-1,1,-1.0,0.5,0.0,-1.0,13.5,10.5,5.0,4.0,0.0,0.5,2.0,2.5,1,1,1,0.0,0.5,0.8,1.4
221,2021-09-19,Reims,Lorient,0,0,D,0,0,D,10,6,2,3,0,0,2.15,3.3,3.4,2122,F1,1.5,1.3333333333333333,1.0,1.0,0,0,0,0,-1.0,0.6666666666666666,0.0,-1.3333333333333333,15.0,10.666666666666666,6.5,4.666666666666667,0.0,0.6666666666666666,2.5,2.0,1,1,1,0.5,0.6666666666666666,1.2,1.6
220,2021-09-19,Clermont,Brest,1,1,D,0,0,D,7,5,4,1,1,0,1.8,3.75,4.33,2122,F1,2.0,1.0,0.5,1.0,0,0,0,0,-0.5,0.0,1.5,-1.0,17.0,12.0,6.0,6.5,0.0,0.0,1.0,2.0,1,1,1,2.0,0.5,1.6,0.6
219,2021-09-19,Dortmund,Union Berlin,4,2,H,2,0,H,13,9,4,6,0,0,1.36,5.25,8.0,2122,D1,4.0,2.0,1.5,1.0,2,0,-2,0,1.0,-1.0,1.0,1.0,17.5,11.0,10.0,8.0,0.0,1.0,2.0,2.0,2,3,0,3.0,1.0,2.25,1.5
241,2021-09-20,Udinese,Napoli,0,4,A,0,2,A,9,18,1,8,0,0,4.5,3.6,1.83,2122,I1,2.5,2.0,0.5,1.0,-2,-2,2,2,-0.5,1.0,2.0,-0.0,14.5,12.0,8.0,8.0,0.0,0.0,1.0,1.0,0,0,3,2.0,3.0,2.3333333333333335,3.0
242,2021-09-20,Barcelona,Granada,1,1,D,0,1,A,17,5,6,2,0,0,1.28,5.75,10.0,2122,SP1,3.0,0.0,2.0,0.0,-1,1,1,-1,1.5,-1.5,0.0,-0.5,10.0,7.5,5.5,2.0,0.0,0.0,1.5,2.0,1,1,1,3.0,0.5,2.3333333333333335,0.5
248,2021-09-21,Bologna,Genoa,2,2,D,0,0,D,17,11,6,6,0,0,1.95,3.5,3.75,2122,I1,2.0,1.5,0.0,0.0,0,0,0,0,0.0,-1.5,1.0,0.0,15.5,10.0,5.5,4.0,1.0,0.0,1.0,3.0,1,1,1,3.0,1.5,1.75,0.75
247,2021-09-21,Fiorentina,Inter,1,3,A,1,0,H,14,17,6,5,1,0,3.75,3.6,1.9,2122,I1,2.0,2.5,1.0,1.0,1,-3,-1,3,1.0,0.0,0.0,1.0,10.0,11.5,7.0,5.5,0.0,0.0,1.0,1.5,0,0,3,3.0,2.0,2.25,2.5
246,2021-09-21,Getafe,Ath Madrid,1,2,A,1,0,H,7,12,2,4,1,0,6.0,3.5,1.66,2122,SP1,0.0,2.0,0.0,0.5,1,-2,-1,2,0.0,0.0,-1.0,1.0,11.0,13.0,0.5,3.5,0.0,0.5,1.0,1.0,0,0,3,0.0,3.0,0.0,2.2
243,2021-09-21,Atalanta,Sassuolo,2,1,H,2,1,H,14,8,5,1,0,0,1.5,4.75,6.0,2122,I1,0.5,2.0,0.0,0.5,1,0,-1,0,-0.5,0.0,0.0,-0.0,15.5,14.0,4.0,7.5,0.0,0.0,1.0,2.0,2,3,0,0.5,1.5,1.75,1.0
244,2021-09-21,Levante,Celta,0,2,A,0,0,D,6,4,2,2,0,0,2.6,3.4,2.7,2122,SP1,2.0,1.0,0.5,1.0,0,-2,0,2,0.0,0.5,0.0,-2.0,7.5,7.5,3.0,2.0,0.5,0.0,2.0,2.5,0,0,3,1.0,0.5,0.8,0.2
245,2021-09-21,Ath Bilbao,Vallecano,1,2,A,1,1,D,8,8,1,3,0,0,1.85,3.5,4.33,2122,SP1,1.5,0.3333333333333333,0.0,0.0,0,-1,0,1,0.0,-0.6666666666666666,1.0,-0.6666666666666666,17.5,11.666666666666666,6.0,3.3333333333333335,0.0,0.3333333333333333,0.5,1.6666666666666667,0,0,3,2.0,0.3333333333333333,1.8,1.4
266,2021-09-22,Lorient,Nice,1,0,H,1,0,H,8,13,1,1,1,0,3.3,3.5,2.15,2122,F1,1.5,3.0,1.0,1.5,1,0,-1,0,0.5,1.5,0.5,1.5,8.0,10.0,4.5,5.0,0.0,0.0,0.5,0.0,2,3,0,3.0,3.0,1.6,2.2
258,2021-09-22,Metz,Paris SG,1,2,A,1,1,D,6,15,2,5,1,0,11.0,7.0,1.22,2122,F1,1.3333333333333333,2.6666666666666665,1.0,1.6666666666666667,0,-1,0,1,0.3333333333333333,1.0,-1.0,0.6666666666666666,12.666666666666666,13.333333333333334,3.6666666666666665,4.666666666666667,0.6666666666666666,0.0,2.0,1.0,0,0,3,0.6666666666666666,3.0,0.4,3.0
265,2021-09-22,Salernitana,Verona,2,2,D,1,2,A,15,10,4,5,0,0,3.5,3.4,2.05,2122,I1,0.0,0.0,0.0,0.0,-1,1,1,-1,0.0,-0.0,-2.5,-1.0,7.5,5.0,0.5,1.0,0.0,0.0,2.5,1.0,1,1,1,0.0,0.0,0.0,0.75
264,2021-09-22,Lens,Strasbourg,0,1,A,0,0,D,17,6,4,1,1,0,1.95,3.6,3.75,2122,F1,1.6666666666666667,1.5,0.6666666666666666,0.0,0,-1,0,1,-0.3333333333333333,-2.0,0.6666666666666666,0.0,18.0,10.0,6.666666666666667,3.0,0.0,0.5,1.3333333333333333,3.5,0,0,3,1.6666666666666667,0.0,2.2,1.4
